# Residuals  
# Time       	p            	Ux           	Uy           	k            	epsilon      
0.0793077    	4.335250e-004	2.280110e-004	7.779540e-004	3.270060e-004	1.944900e-004
0.0793333    	4.170800e-004	2.277200e-004	7.774600e-004	3.266770e-004	1.942720e-004
0.079359     	4.469770e-004	2.274290e-004	7.769440e-004	3.263490e-004	1.940540e-004
0.0793846    	4.341810e-004	2.271430e-004	7.764300e-004	3.260270e-004	1.938380e-004
0.0794103    	4.324660e-004	2.268580e-004	7.759290e-004	3.257070e-004	1.936240e-004
0.0794359    	4.257650e-004	2.265710e-004	7.754240e-004	3.253960e-004	1.934090e-004
0.0794615    	4.305810e-004	2.262810e-004	7.749230e-004	3.250930e-004	1.931960e-004
0.0794872    	4.566360e-004	2.259900e-004	7.744330e-004	3.247950e-004	1.929840e-004
0.0795128    	4.234880e-004	2.257000e-004	7.739600e-004	3.244920e-004	1.927740e-004
0.0795385    	4.232090e-004	2.254110e-004	7.734290e-004	3.241850e-004	1.925660e-004
0.0795641    	4.773490e-004	2.251230e-004	7.728940e-004	3.238810e-004	1.923600e-004
0.0795897    	4.181270e-004	2.248360e-004	7.723240e-004	3.235830e-004	1.921570e-004
0.0796154    	4.128820e-004	2.245460e-004	7.718100e-004	3.232840e-004	1.919560e-004
0.079641     	4.036600e-004	2.242590e-004	7.713040e-004	3.229850e-004	1.917620e-004
0.0796667    	4.040240e-004	2.239710e-004	7.707770e-004	3.226920e-004	1.915710e-004
0.0796923    	4.075660e-004	2.236870e-004	7.702410e-004	3.224020e-004	1.913770e-004
0.0797179    	4.042040e-004	2.234020e-004	7.697050e-004	3.221150e-004	1.911790e-004
0.0797436    	4.032200e-004	2.231170e-004	7.691580e-004	3.218250e-004	1.909800e-004
0.0797692    	4.060920e-004	2.228290e-004	7.685870e-004	3.215330e-004	1.907810e-004
0.0797949    	4.107150e-004	2.225400e-004	7.680130e-004	3.212430e-004	1.905830e-004
0.0798205    	4.153710e-004	2.222510e-004	7.674330e-004	3.209540e-004	1.903850e-004
0.0798462    	4.157100e-004	2.219660e-004	7.668370e-004	3.206780e-004	1.901890e-004
0.0798718    	4.190540e-004	2.216800e-004	7.662510e-004	3.204050e-004	1.899950e-004
0.0798974    	4.249900e-004	2.214010e-004	7.656460e-004	3.201290e-004	1.898110e-004
0.0799231    	4.346890e-004	2.211210e-004	7.650100e-004	3.198510e-004	1.896290e-004
0.0799487    	4.599470e-004	2.208370e-004	7.643480e-004	3.195830e-004	1.894440e-004
0.0799744    	4.232640e-004	2.205500e-004	7.636720e-004	3.193130e-004	1.892600e-004
0.08         	4.567630e-004	2.202600e-004	7.630100e-004	3.190460e-004	1.890760e-004
0.0800256    	4.300040e-004	2.199690e-004	7.623670e-004	3.187820e-004	1.888930e-004
0.0800513    	4.304320e-004	2.196800e-004	7.616820e-004	3.185240e-004	1.887090e-004
0.0800769    	4.334240e-004	2.193950e-004	7.609740e-004	3.182760e-004	1.885250e-004
0.0801026    	4.198370e-004	2.191100e-004	7.602280e-004	3.180300e-004	1.883450e-004
0.0801282    	4.249180e-004	2.188250e-004	7.594800e-004	3.177850e-004	1.881640e-004
0.0801538    	4.927050e-004	2.185400e-004	7.587320e-004	3.175440e-004	1.879890e-004
0.0801795    	4.371410e-004	2.182590e-004	7.580330e-004	3.173020e-004	1.878140e-004
0.0802051    	4.280740e-004	2.179820e-004	7.572710e-004	3.170680e-004	1.876370e-004
0.0802308    	4.333630e-004	2.177100e-004	7.564860e-004	3.168350e-004	1.874610e-004
0.0802564    	4.651050e-004	2.174410e-004	7.556920e-004	3.165970e-004	1.872880e-004
0.0802821    	4.893840e-004	2.171750e-004	7.548780e-004	3.163600e-004	1.871180e-004
0.0803077    	4.937230e-004	2.169090e-004	7.540700e-004	3.161220e-004	1.869500e-004
0.0803333    	4.721090e-004	2.166410e-004	7.533320e-004	3.158790e-004	1.867870e-004
0.080359     	4.247950e-004	2.163720e-004	7.525650e-004	3.156440e-004	1.866270e-004
0.0803846    	4.218710e-004	2.161040e-004	7.517580e-004	3.154090e-004	1.864650e-004
0.0804103    	4.355500e-004	2.158360e-004	7.509380e-004	3.151730e-004	1.863010e-004
0.0804359    	4.314080e-004	2.155720e-004	7.501170e-004	3.149380e-004	1.861370e-004
0.0804615    	4.482720e-004	2.153100e-004	7.493000e-004	3.147030e-004	1.859730e-004
0.0804872    	4.420660e-004	2.150510e-004	7.484510e-004	3.144760e-004	1.858080e-004
0.0805128    	4.476860e-004	2.147920e-004	7.476090e-004	3.142470e-004	1.856470e-004
0.0805385    	4.724650e-004	2.145340e-004	7.467670e-004	3.140170e-004	1.854870e-004
0.0805641    	4.460070e-004	2.142760e-004	7.459260e-004	3.137800e-004	1.853290e-004
0.0805897    	4.326530e-004	2.140210e-004	7.450060e-004	3.135390e-004	1.851700e-004
0.0806154    	5.169940e-004	2.137650e-004	7.440990e-004	3.133050e-004	1.850110e-004
0.080641     	4.626180e-004	2.135100e-004	7.431510e-004	3.130730e-004	1.848510e-004
0.0806667    	4.503290e-004	2.132520e-004	7.422370e-004	3.128480e-004	1.846890e-004
0.0806923    	4.501390e-004	2.130000e-004	7.413000e-004	3.126390e-004	1.845290e-004
0.0807179    	4.468920e-004	2.127470e-004	7.403510e-004	3.124340e-004	1.843700e-004
0.0807436    	4.467140e-004	2.124950e-004	7.393850e-004	3.122270e-004	1.842150e-004
0.0807692    	4.500270e-004	2.122400e-004	7.383990e-004	3.120190e-004	1.840650e-004
0.0807949    	4.560180e-004	2.119840e-004	7.373900e-004	3.118130e-004	1.839160e-004
0.0808205    	4.623900e-004	2.117250e-004	7.363790e-004	3.116100e-004	1.837690e-004
0.0808462    	4.571240e-004	2.114640e-004	7.353600e-004	3.114190e-004	1.836240e-004
0.0808718    	4.613670e-004	2.111990e-004	7.343470e-004	3.112310e-004	1.834810e-004
0.0808974    	4.621000e-004	2.109340e-004	7.333110e-004	3.110450e-004	1.833400e-004
0.0809231    	4.718900e-004	2.106680e-004	7.322600e-004	3.108580e-004	1.831970e-004
0.0809487    	4.799220e-004	2.104010e-004	7.311990e-004	3.106710e-004	1.830550e-004
0.0809744    	4.802380e-004	2.101340e-004	7.300970e-004	3.104850e-004	1.829140e-004
0.081        	4.797920e-004	2.098650e-004	7.289790e-004	3.103010e-004	1.827780e-004
0.0810256    	4.735800e-004	2.095940e-004	7.278670e-004	3.101190e-004	1.826480e-004
0.0810513    	4.678670e-004	2.093260e-004	7.267490e-004	3.099320e-004	1.825170e-004
0.0810769    	4.854990e-004	2.090620e-004	7.256630e-004	3.097410e-004	1.823840e-004
0.0811026    	4.679070e-004	2.088060e-004	7.245880e-004	3.095520e-004	1.822490e-004
0.0811282    	4.639450e-004	2.085560e-004	7.234930e-004	3.093720e-004	1.821110e-004
0.0811538    	4.591920e-004	2.083100e-004	7.223750e-004	3.091970e-004	1.819730e-004
0.0811795    	4.629000e-004	2.080700e-004	7.212470e-004	3.090180e-004	1.818410e-004
0.0812051    	4.624030e-004	2.078310e-004	7.201300e-004	3.088360e-004	1.817110e-004
0.0812308    	5.414700e-004	2.075930e-004	7.189970e-004	3.086540e-004	1.815830e-004
0.0812564    	4.773180e-004	2.073570e-004	7.179150e-004	3.084700e-004	1.814520e-004
0.0812821    	5.185690e-004	2.071220e-004	7.167710e-004	3.082870e-004	1.813200e-004
0.0813077    	5.265770e-004	2.068920e-004	7.155890e-004	3.081110e-004	1.811890e-004
0.0813333    	5.259760e-004	2.066600e-004	7.144360e-004	3.079350e-004	1.810550e-004
0.081359     	4.940910e-004	2.064300e-004	7.132310e-004	3.077600e-004	1.809210e-004
0.0813846    	5.647030e-004	2.061980e-004	7.120480e-004	3.075920e-004	1.807860e-004
0.0814103    	4.977880e-004	2.059680e-004	7.109190e-004	3.074240e-004	1.806510e-004
0.0814359    	4.846230e-004	2.057440e-004	7.097100e-004	3.072540e-004	1.805170e-004
0.0814615    	4.803420e-004	2.055240e-004	7.084610e-004	3.070860e-004	1.803840e-004
0.0814872    	4.759830e-004	2.053050e-004	7.072030e-004	3.069240e-004	1.802500e-004
0.0815128    	4.773260e-004	2.050840e-004	7.059580e-004	3.067680e-004	1.801150e-004
0.0815385    	4.686720e-004	2.048610e-004	7.046890e-004	3.066200e-004	1.799810e-004
0.0815641    	4.738430e-004	2.046390e-004	7.034090e-004	3.064740e-004	1.798490e-004
0.0815897    	4.813810e-004	2.044190e-004	7.021160e-004	3.063270e-004	1.797170e-004
0.0816154    	5.021470e-004	2.041950e-004	7.008150e-004	3.061760e-004	1.795870e-004
0.081641     	4.683760e-004	2.039700e-004	6.995200e-004	3.060210e-004	1.794580e-004
0.0816667    	4.953610e-004	2.037430e-004	6.981860e-004	3.058710e-004	1.793320e-004
0.0816923    	5.126400e-004	2.035170e-004	6.968190e-004	3.057190e-004	1.792090e-004
0.0817179    	5.043940e-004	2.032910e-004	6.954260e-004	3.055630e-004	1.790880e-004
0.0817436    	4.717070e-004	2.030660e-004	6.940390e-004	3.054060e-004	1.789690e-004
0.0817692    	4.673880e-004	2.028380e-004	6.926720e-004	3.052460e-004	1.788490e-004
0.0817949    	4.709410e-004	2.026130e-004	6.912940e-004	3.050870e-004	1.787260e-004
0.0818205    	4.602240e-004	2.023920e-004	6.899130e-004	3.049390e-004	1.786030e-004
0.0818462    	4.644370e-004	2.021710e-004	6.885380e-004	3.047870e-004	1.784790e-004
0.0818718    	4.606780e-004	2.019540e-004	6.871760e-004	3.046350e-004	1.783560e-004
0.0818974    	4.655990e-004	2.017390e-004	6.858030e-004	3.044790e-004	1.782360e-004
0.0819231    	4.892380e-004	2.015240e-004	6.844110e-004	3.043170e-004	1.781170e-004
0.0819487    	4.821230e-004	2.013070e-004	6.830280e-004	3.041580e-004	1.779980e-004
0.0819744    	4.604660e-004	2.010940e-004	6.816340e-004	3.039990e-004	1.778770e-004
0.082        	4.593300e-004	2.008780e-004	6.802490e-004	3.038480e-004	1.777540e-004
0.0820256    	4.605720e-004	2.006610e-004	6.788550e-004	3.036960e-004	1.776290e-004
0.0820513    	4.612750e-004	2.004480e-004	6.774480e-004	3.035470e-004	1.775010e-004
0.0820769    	4.637250e-004	2.002450e-004	6.760340e-004	3.034020e-004	1.773750e-004
0.0821026    	4.676140e-004	2.000430e-004	6.746140e-004	3.032560e-004	1.772470e-004
0.0821282    	4.831270e-004	1.998400e-004	6.731830e-004	3.031070e-004	1.771200e-004
0.0821538    	4.873540e-004	1.996380e-004	6.717380e-004	3.029620e-004	1.769930e-004
0.0821795    	4.880170e-004	1.994430e-004	6.703190e-004	3.028160e-004	1.768710e-004
0.0822051    	4.742900e-004	1.992520e-004	6.688820e-004	3.026770e-004	1.767490e-004
0.0822308    	4.682450e-004	1.990610e-004	6.674120e-004	3.025490e-004	1.766250e-004
0.0822564    	4.822360e-004	1.988700e-004	6.659380e-004	3.024200e-004	1.764990e-004
0.0822821    	4.801490e-004	1.986820e-004	6.644380e-004	3.022860e-004	1.763770e-004
0.0823077    	4.713110e-004	1.984940e-004	6.629550e-004	3.021550e-004	1.762530e-004
0.0823333    	5.242380e-004	1.983090e-004	6.614500e-004	3.020220e-004	1.761300e-004
0.082359     	5.724760e-004	1.981270e-004	6.599190e-004	3.018900e-004	1.760080e-004
0.0823846    	5.193100e-004	1.979460e-004	6.584310e-004	3.017590e-004	1.758850e-004
0.0824103    	4.851830e-004	1.977670e-004	6.568570e-004	3.016240e-004	1.757640e-004
0.0824359    	5.364230e-004	1.975880e-004	6.553160e-004	3.014850e-004	1.756510e-004
0.0824615    	4.928420e-004	1.974090e-004	6.538350e-004	3.013470e-004	1.755390e-004
0.0824872    	4.604160e-004	1.972310e-004	6.522970e-004	3.012050e-004	1.754250e-004
0.0825128    	4.564960e-004	1.970510e-004	6.507110e-004	3.010630e-004	1.753100e-004
0.0825385    	4.634880e-004	1.968710e-004	6.491220e-004	3.009260e-004	1.751930e-004
0.0825641    	4.671630e-004	1.966890e-004	6.475280e-004	3.007900e-004	1.750740e-004
0.0825897    	4.687240e-004	1.965080e-004	6.459460e-004	3.006500e-004	1.749530e-004
0.0826154    	4.688270e-004	1.963270e-004	6.443490e-004	3.005060e-004	1.748330e-004
0.082641     	4.714040e-004	1.961460e-004	6.427820e-004	3.003640e-004	1.747140e-004
0.0826667    	4.862040e-004	1.959640e-004	6.412200e-004	3.002330e-004	1.745950e-004
0.0826923    	4.959810e-004	1.957800e-004	6.396590e-004	3.001020e-004	1.744780e-004
0.0827179    	4.927190e-004	1.955950e-004	6.380910e-004	2.999680e-004	1.743590e-004
0.0827436    	4.685230e-004	1.954110e-004	6.364740e-004	2.998290e-004	1.742400e-004
0.0827692    	5.326210e-004	1.952290e-004	6.348910e-004	2.996950e-004	1.741190e-004
0.0827949    	4.796590e-004	1.950530e-004	6.332600e-004	2.995600e-004	1.739970e-004
0.0828205    	4.635990e-004	1.948790e-004	6.316940e-004	2.994240e-004	1.738750e-004
0.0828462    	4.614960e-004	1.947060e-004	6.301250e-004	2.992930e-004	1.737510e-004
0.0828718    	4.568140e-004	1.945330e-004	6.285560e-004	2.991690e-004	1.736260e-004
0.0828974    	4.439500e-004	1.943620e-004	6.269660e-004	2.990410e-004	1.735020e-004
0.0829231    	4.437550e-004	1.941920e-004	6.253840e-004	2.989170e-004	1.733770e-004
0.0829487    	4.453320e-004	1.940240e-004	6.237870e-004	2.987970e-004	1.732560e-004
0.0829744    	4.545490e-004	1.938610e-004	6.221780e-004	2.986770e-004	1.731340e-004
0.083        	4.513300e-004	1.936990e-004	6.205560e-004	2.985580e-004	1.730100e-004
0.0830256    	4.444970e-004	1.935380e-004	6.189190e-004	2.984360e-004	1.728850e-004
0.0830513    	4.431350e-004	1.933810e-004	6.172770e-004	2.983160e-004	1.727580e-004
0.0830769    	4.423590e-004	1.932240e-004	6.156210e-004	2.981940e-004	1.726330e-004
0.0831026    	4.459890e-004	1.930680e-004	6.139760e-004	2.980700e-004	1.725080e-004
0.0831282    	4.547930e-004	1.929120e-004	6.123280e-004	2.979410e-004	1.723820e-004
0.0831538    	4.561510e-004	1.927550e-004	6.106720e-004	2.978060e-004	1.722580e-004
0.0831795    	4.535530e-004	1.925990e-004	6.090190e-004	2.976700e-004	1.721350e-004
0.0832051    	4.554510e-004	1.924420e-004	6.073470e-004	2.975430e-004	1.720170e-004
0.0832308    	4.678420e-004	1.922850e-004	6.056650e-004	2.974150e-004	1.718970e-004
0.0832564    	4.776950e-004	1.921270e-004	6.039910e-004	2.972850e-004	1.717760e-004
0.0832821    	4.630990e-004	1.919690e-004	6.023360e-004	2.971520e-004	1.716550e-004
0.0833077    	4.498780e-004	1.918100e-004	6.006640e-004	2.970160e-004	1.715320e-004
0.0833333    	4.471020e-004	1.916490e-004	5.989710e-004	2.968790e-004	1.714070e-004
0.083359     	4.534560e-004	1.914870e-004	5.972820e-004	2.967470e-004	1.712820e-004
0.0833846    	4.551770e-004	1.913240e-004	5.955840e-004	2.966130e-004	1.711550e-004
0.0834103    	4.524410e-004	1.911610e-004	5.939260e-004	2.964830e-004	1.710270e-004
0.0834359    	4.993470e-004	1.909980e-004	5.922250e-004	2.963520e-004	1.709000e-004
0.0834615    	4.637200e-004	1.908310e-004	5.905870e-004	2.962230e-004	1.707730e-004
0.0834872    	4.388310e-004	1.906650e-004	5.889140e-004	2.960960e-004	1.706440e-004
0.0835128    	4.442510e-004	1.904970e-004	5.872400e-004	2.959650e-004	1.705170e-004
0.0835385    	4.576770e-004	1.903280e-004	5.855700e-004	2.958300e-004	1.703900e-004
0.0835641    	4.817380e-004	1.901580e-004	5.838970e-004	2.956980e-004	1.702600e-004
0.0835897    	4.731410e-004	1.899860e-004	5.822110e-004	2.955730e-004	1.701300e-004
0.0836154    	4.784550e-004	1.898130e-004	5.805350e-004	2.954480e-004	1.699970e-004
0.083641     	5.221330e-004	1.896400e-004	5.789040e-004	2.953270e-004	1.698630e-004
0.0836667    	4.318010e-004	1.894640e-004	5.772920e-004	2.952130e-004	1.697310e-004
0.0836923    	4.309430e-004	1.892930e-004	5.756030e-004	2.950960e-004	1.695990e-004
0.0837179    	4.246370e-004	1.891240e-004	5.739270e-004	2.949750e-004	1.694660e-004
0.0837436    	4.213880e-004	1.889590e-004	5.722600e-004	2.948490e-004	1.693330e-004
0.0837692    	4.221560e-004	1.887960e-004	5.705840e-004	2.947270e-004	1.691980e-004
0.0837949    	4.246990e-004	1.886320e-004	5.689030e-004	2.946020e-004	1.690640e-004
0.0838205    	4.278540e-004	1.884660e-004	5.672150e-004	2.944760e-004	1.689300e-004
0.0838462    	4.325940e-004	1.883040e-004	5.655140e-004	2.943450e-004	1.687950e-004
0.0838718    	4.414860e-004	1.881410e-004	5.638050e-004	2.942100e-004	1.686600e-004
0.0838974    	4.574120e-004	1.879790e-004	5.621080e-004	2.940710e-004	1.685320e-004
0.0839231    	4.719420e-004	1.878150e-004	5.604250e-004	2.939350e-004	1.684060e-004
0.0839487    	4.718150e-004	1.876520e-004	5.587360e-004	2.937980e-004	1.682800e-004
0.0839744    	4.412330e-004	1.874910e-004	5.569870e-004	2.936590e-004	1.681530e-004
0.084        	4.770570e-004	1.873280e-004	5.552740e-004	2.935190e-004	1.680240e-004
0.0840256    	4.570100e-004	1.871630e-004	5.535350e-004	2.933750e-004	1.678940e-004
0.0840513    	4.347470e-004	1.869990e-004	5.518240e-004	2.932330e-004	1.677620e-004
0.0840769    	4.243800e-004	1.868340e-004	5.501220e-004	2.930940e-004	1.676300e-004
0.0841026    	4.206700e-004	1.866680e-004	5.484160e-004	2.929540e-004	1.674980e-004
0.0841282    	4.200050e-004	1.865020e-004	5.467060e-004	2.928100e-004	1.673650e-004
0.0841538    	4.294600e-004	1.863350e-004	5.450100e-004	2.926620e-004	1.672300e-004
0.0841795    	4.341960e-004	1.861690e-004	5.433210e-004	2.925190e-004	1.670930e-004
0.0842051    	4.363700e-004	1.860030e-004	5.416230e-004	2.923750e-004	1.669540e-004
0.0842308    	4.521980e-004	1.858350e-004	5.399300e-004	2.922300e-004	1.668150e-004
0.0842564    	5.107520e-004	1.856670e-004	5.382330e-004	2.920820e-004	1.666770e-004
0.0842821    	4.593710e-004	1.855020e-004	5.364940e-004	2.919370e-004	1.665380e-004
0.0843077    	4.796700e-004	1.853340e-004	5.348310e-004	2.917870e-004	1.663960e-004
0.0843333    	4.924960e-004	1.851660e-004	5.331840e-004	2.916430e-004	1.662540e-004
0.084359     	4.354560e-004	1.850020e-004	5.315410e-004	2.915030e-004	1.661090e-004
0.0843846    	4.258880e-004	1.848470e-004	5.298710e-004	2.913680e-004	1.659630e-004
0.0844103    	4.312240e-004	1.846970e-004	5.281970e-004	2.912340e-004	1.658180e-004
0.0844359    	4.366720e-004	1.845500e-004	5.265170e-004	2.910970e-004	1.656730e-004
0.0844615    	4.585610e-004	1.844080e-004	5.248540e-004	2.909560e-004	1.655260e-004
0.0844872    	4.775820e-004	1.842700e-004	5.231880e-004	2.908120e-004	1.653780e-004
0.0845128    	4.481070e-004	1.841330e-004	5.215550e-004	2.906630e-004	1.652300e-004
0.0845385    	4.550210e-004	1.839960e-004	5.198890e-004	2.905140e-004	1.650850e-004
0.0845641    	4.279790e-004	1.838570e-004	5.181990e-004	2.903620e-004	1.649400e-004
0.0845897    	4.703110e-004	1.837180e-004	5.165430e-004	2.902070e-004	1.647920e-004
0.0846154    	4.653650e-004	1.835800e-004	5.148590e-004	2.900500e-004	1.646460e-004
0.084641     	4.333670e-004	1.834420e-004	5.131980e-004	2.898890e-004	1.645040e-004
0.0846667    	4.234970e-004	1.833050e-004	5.115530e-004	2.897260e-004	1.643630e-004
0.0846923    	4.258430e-004	1.831660e-004	5.098990e-004	2.895600e-004	1.642210e-004
0.0847179    	3.953470e-004	1.830260e-004	5.082520e-004	2.893900e-004	1.640790e-004
0.0847436    	4.778000e-004	1.828840e-004	5.066060e-004	2.892160e-004	1.639340e-004
0.0847692    	3.911410e-004	1.827400e-004	5.050030e-004	2.890410e-004	1.637880e-004
0.0847949    	3.990590e-004	1.825970e-004	5.033560e-004	2.888640e-004	1.636400e-004
0.0848205    	4.157040e-004	1.824540e-004	5.017070e-004	2.886820e-004	1.634870e-004
0.0848462    	4.458240e-004	1.823100e-004	5.000550e-004	2.884960e-004	1.633320e-004
0.0848718    	4.240200e-004	1.821650e-004	4.984120e-004	2.883050e-004	1.631760e-004
0.0848974    	4.222670e-004	1.820180e-004	4.967370e-004	2.881090e-004	1.630190e-004
0.0849231    	4.073630e-004	1.818700e-004	4.950330e-004	2.879110e-004	1.628630e-004
0.0849487    	4.909720e-004	1.817220e-004	4.933580e-004	2.877100e-004	1.627060e-004
0.0849744    	4.873180e-004	1.815720e-004	4.916870e-004	2.875070e-004	1.625480e-004
0.085        	5.832050e-004	1.814230e-004	4.900060e-004	2.873020e-004	1.623890e-004
0.0850256    	6.142850e-004	1.812720e-004	4.883950e-004	2.870970e-004	1.622280e-004
0.0850513    	4.249810e-004	1.811230e-004	4.868170e-004	2.868880e-004	1.620650e-004
0.0850769    	4.320520e-004	1.809730e-004	4.851830e-004	2.866760e-004	1.619020e-004
0.0851026    	4.365840e-004	1.808220e-004	4.835940e-004	2.864620e-004	1.617390e-004
0.0851282    	4.598420e-004	1.806690e-004	4.820040e-004	2.862470e-004	1.615750e-004
0.0851538    	3.673380e-004	1.805160e-004	4.803590e-004	2.860310e-004	1.614090e-004
0.0851795    	3.606250e-004	1.803610e-004	4.787710e-004	2.858110e-004	1.612390e-004
0.0852051    	3.589040e-004	1.802060e-004	4.771830e-004	2.855890e-004	1.610670e-004
0.0852308    	3.629480e-004	1.800490e-004	4.755930e-004	2.853640e-004	1.608950e-004
0.0852564    	3.566750e-004	1.798930e-004	4.740150e-004	2.851350e-004	1.607220e-004
0.0852821    	3.464860e-004	1.797350e-004	4.724320e-004	2.849040e-004	1.605480e-004
0.0853077    	4.104240e-004	1.795750e-004	4.708570e-004	2.846720e-004	1.603740e-004
0.0853333    	3.769950e-004	1.794140e-004	4.693340e-004	2.844380e-004	1.602000e-004
0.085359     	3.689310e-004	1.792510e-004	4.677640e-004	2.842020e-004	1.600250e-004
0.0853846    	3.473110e-004	1.790880e-004	4.662100e-004	2.839620e-004	1.598490e-004
0.0854103    	3.426880e-004	1.789260e-004	4.646420e-004	2.837200e-004	1.596740e-004
